Category,Rating,Reviews,Installs,Type,Content Rating,Genres,Android Ver,Price in Dollars,Size(in MBs),Days Since Last Update,Update Freshness
COMMUNICATION,Unrated,12,1000,Free,Everyone,Communication,2.0,0.0,0.07,2259,Outdated
PHOTOGRAPHY,4.9,7,100,Free,Everyone,Photography,3.0,0.0,2.2,1124,Outdated
TOOLS,5.0,2,10,Free,Everyone,Tools,4.0,0.0,3.5,30,Recently Updated
MAPS_AND_NAVIGATION,2.9,30,5000,Free,Everyone,Maps & Navigation,4.1,0.0,4.8,903,Outdated
FAMILY,4.4,14,500,Free,Everyone,Entertainment,4.1,0.0,7.3,274,Moderately Updated
HEALTH_AND_FITNESS,4.4,15753,100000,Paid,Everyone,Health & Fitness,4.3,3.49,13.0,13,Recently Updated
SPORTS,4.6,1641,10000,Free,Everyone,Sports,4.0,0.0,6.2,6,Recently Updated
TOOLS,4.5,4228,500000,Free,Everyone,Tools,4.0,0.0,0.64,37,Recently Updated
WEATHER,4.0,9307,1000000,Free,Everyone,Weather,4.4,0.0,5.0,211,Moderately Updated
LIFESTYLE,Unrated,86,1000,Free,Everyone,Lifestyle,2.2,0.0,0.59,784,Outdated
SPORTS,3.5,1151,10000,Free,Everyone,Sports,4.4,0.0,8.3,16,Recently Updated
GAME,4.8,528550,10000000,Free,Teen,Arcade,4.1,0.0,73.0,13,Recently Updated
FAMILY,3.5,35337,5000000,Free,Teen,Entertainment,4.0,0.0,7.4,75,Recently Updated
PHOTOGRAPHY,4.7,142758,10000000,Free,Everyone,Photography,4.4,0.0,22.0,33,Recently Updated
FAMILY,4.4,766,10000,Paid,Everyone,Education;Education,2.2,2.99,14.0,78,Recently Updated
TOOLS,4.4,134412,5000000,Free,Everyone,Tools,4.4,0.0,11.0,12,Recently Updated
FAMILY,3.5,38824,1000000,Free,Mature 17+,Entertainment,5.0,0.0,12.0,199,Moderately Updated
FAMILY,4.6,171017,10000000,Free,Teen,Entertainment,4.4,0.0,13.0,17,Recently Updated
SPORTS,3.9,6289,1000000,Free,Everyone,Sports,2.3,0.0,33.0,748,Outdated
GAME,4.6,260527,10000000,Free,Everyone,Arcade,4.0,0.0,49.0,230,Moderately Updated
FAMILY,4.2,419375,10000000,Free,Everyone 10+,Casual,2.3,0.0,31.0,778,Outdated
GAME,4.6,2464,50000,Free,Everyone,Trivia,4.1,0.0,34.0,176,Moderately Updated
FAMILY,4.0,93898,10000000,Free,Everyone,Casual,4.1,0.0,44.0,439,Outdated
FAMILY,3.8,52,10000,Paid,Everyone,Educational;Pretend Play,2.3,2.99,55.0,365,Moderately Updated
FAMILY,4.3,528917,10000000,Free,Everyone,Educational;Pretend Play,4.1,0.0,59.0,13,Recently Updated
GAME,4.1,39895,5000000,Free,Mature 17+,Adventure,4.1,0.0,25.0,218,Moderately Updated
GAME,4.2,794058,10000000,Free,Everyone,Music,4.4,0.0,56.0,57,Recently Updated
TOOLS,3.6,301,50000,Free,Everyone,Tools,4.0,0.0,2.3,253,Moderately Updated
TOOLS,3.3,236,50000,Free,Everyone,Tools,2.1,0.0,0.22,2514,Outdated
TOOLS,4.7,88993,10000000,Free,Everyone,Tools,2.3,0.0,1.5,59,Recently Updated
GAME,4.6,338742,5000000,Free,Teen,Action,6.0,0.0,48.0,5,Recently Updated
LIBRARIES_AND_DEMO,4.5,23,5000,Free,Everyone,Libraries & Demo,3.0,0.0,31.0,28,Recently Updated
MAPS_AND_NAVIGATION,3.9,4569,500000,Free,Everyone,Maps & Navigation,4.0,0.0,7.5,229,Moderately Updated
FAMILY,Unrated,10,1000,Free,Teen,Entertainment,4.2,0.0,2.6,606,Outdated
TOOLS,3.9,203,10000,Free,Everyone,Tools,3.0,0.0,2.3,523,Outdated
TOOLS,4.3,824,10000,Free,Everyone,Tools,4.1,0.0,2.8,238,Moderately Updated
NEWS_AND_MAGAZINES,Unrated,145,10000,Free,Everyone,News & Magazines,4.0,0.0,16.0,894,Outdated
PRODUCTIVITY,3.1,19,500,Paid,Everyone,Productivity,4.0,8.99,4.5,643,Outdated
TOOLS,4.4,9,50,Paid,Everyone,Tools,4.3,2.99,33.0,97,Moderately Updated
FAMILY,3.7,6514,500000,Free,Everyone,Simulation,3.0,0.0,72.0,77,Recently Updated
FAMILY,4.6,37,1000,Free,Everyone,Education,2.2,0.0,3.3,1513,Outdated
TOOLS,4.6,154,10000,Free,Everyone,Tools,4.4,0.0,6.6,13,Recently Updated
TOOLS,2.7,7,500,Free,Everyone,Tools,4.4,0.0,5.2,415,Outdated
TRAVEL_AND_LOCAL,Unrated,4,500,Free,Everyone,Travel & Local,4.0,0.0,8.0,232,Moderately Updated
PRODUCTIVITY,Unrated,3,1000,Free,Everyone,Productivity,3.1,0.0,0.11,1660,Outdated
BOOKS_AND_REFERENCE,4.1,70,500,Paid,Everyone,Books & Reference,2.1,0.99,3.5,1804,Outdated
BOOKS_AND_REFERENCE,4.2,459,10000,Free,Everyone,Books & Reference,4.0,0.0,11.0,676,Outdated
MAPS_AND_NAVIGATION,1.9,179,10000,Free,Everyone,Maps & Navigation,4.1,0.0,10.0,148,Moderately Updated
BUSINESS,4.6,17,1000,Free,Everyone,Business,4.0,0.0,9.4,243,Moderately Updated
TRAVEL_AND_LOCAL,Unrated,1,1000,Free,Everyone,Travel & Local,4.2,0.0,10.0,461,Outdated
TOOLS,Unrated,0,10,Paid,Everyone,Tools,5.0,0.99,0.92,917,Outdated
BOOKS_AND_REFERENCE,4.4,121,10000,Free,Everyone,Books & Reference,4.1,0.0,8.7,593,Outdated
BUSINESS,4.2,100,10000,Free,Everyone,Business,4.1,0.0,6.3,18,Recently Updated
TOOLS,3.9,64,5000,Free,Everyone,Tools,4.4,0.0,4.1,433,Outdated
SOCIAL,2.4,37,5000,Free,Teen,Social,4.1,0.0,37.0,409,Outdated
LIFESTYLE,5.0,5,100,Free,Everyone,Lifestyle,4.0,0.0,3.2,342,Moderately Updated
TOOLS,3.9,21,10000,Free,Everyone,Tools,5.0,0.0,11.0,201,Moderately Updated
BOOKS_AND_REFERENCE,Unrated,0,10,Free,Everyone,Books & Reference,4.1,0.0,2.6,58,Recently Updated
MAPS_AND_NAVIGATION,3.7,78,10000,Free,Everyone,Maps & Navigation,2.2,0.0,3.0,483,Outdated
BUSINESS,5.0,5,100,Free,Everyone,Business,4.1,0.0,14.0,141,Moderately Updated
FAMILY,4.0,3323,100000,Free,Everyone,Simulation,4.0,0.0,47.0,132,Moderately Updated
PHOTOGRAPHY,3.0,1,10,Paid,Everyone,Photography,4.2,3.49,2.5,292,Moderately Updated
FAMILY,4.8,21,1000,Free,Everyone,Role Playing,4.1,0.0,49.0,35,Recently Updated
GAME,4.5,33,1000,Free,Everyone 10+,Action,2.3,0.0,44.0,14,Recently Updated
TOOLS,3.5,13,1000,Free,Everyone,Tools,4.0,0.0,3.0,386,Outdated
PHOTOGRAPHY,Unrated,0,100,Free,Everyone,Photography,4.2,0.0,2.3,292,Moderately Updated
TOOLS,Unrated,0,1,Paid,Everyone,Tools,4.1,1.49,15.0,146,Moderately Updated
MAPS_AND_NAVIGATION,Unrated,9,1000,Free,Everyone,Maps & Navigation,4.1,0.0,10.0,79,Recently Updated
TOOLS,4.5,954,10000,Free,Teen,Tools,4.1,0.0,7.6,758,Outdated
FAMILY,4.5,355613,10000000,Free,Teen,Role Playing,4.4,0.0,59.0,6,Recently Updated
GAME,4.3,504765,5000000,Free,Teen,Action,4.4,0.0,36.0,9,Recently Updated
GAME,4.4,2440877,10000000,Free,Teen,Action,4.0,0.0,32.0,55,Recently Updated
FAMILY,4.4,6715,500000,Free,Mature 17+,Entertainment,4.4,0.0,9.5,19,Recently Updated
FAMILY,4.3,43090,5000000,Free,Everyone,Action;Action & Adventure,4.0,0.0,95.0,40,Recently Updated
FAMILY,4.3,139545,10000000,Free,Everyone,Racing;Action & Adventure,4.1,0.0,63.0,190,Moderately Updated
GAME,4.3,22333,1000000,Free,Everyone 10+,Action,4.3,0.0,9.7,1,Recently Updated
PERSONALIZATION,4.2,249,10000,Free,Everyone,Personalization,4.1,0.0,91.0,32,Recently Updated
GAME,1.4,33,1000,Free,Everyone,Trivia,4.1,0.0,3.1,226,Moderately Updated
FAMILY,4.0,16190,1000000,Free,Everyone,Action;Action & Adventure,4.0,0.0,88.0,106,Moderately Updated
COMICS,5.0,34,5000,Free,Everyone,Comics,5.0,0.0,12.0,8,Recently Updated
FAMILY,Unrated,3,100,Free,Everyone,Entertainment,5.0,0.0,4.1,10,Recently Updated
BOOKS_AND_REFERENCE,3.8,38,5000,Free,Everyone,Books & Reference,4.4,0.0,7.2,51,Recently Updated
BOOKS_AND_REFERENCE,4.2,20,1000,Free,Everyone,Books & Reference,1.6,0.0,3.4,1157,Outdated
FAMILY,4.3,166312,5000000,Free,Teen,Role Playing,4.4,0.0,91.0,8,Recently Updated
MAPS_AND_NAVIGATION,3.6,258,50000,Free,Everyone,Maps & Navigation,4.0,0.0,6.9,227,Moderately Updated
GAME,4.3,264755,10000000,Free,Teen,Action,4.0,0.0,91.0,22,Recently Updated
TRAVEL_AND_LOCAL,4.4,6895,500000,Free,Everyone,Travel & Local,4.1,0.0,10.0,85,Recently Updated
FAMILY,5.0,22,100,Free,Mature 17+,Entertainment,4.4,0.0,2.2,279,Moderately Updated
FAMILY,4.4,160,5000,Free,Everyone,Entertainment,4.1,0.0,8.5,515,Outdated
NEWS_AND_MAGAZINES,4.5,1440,100000,Free,Everyone,News & Magazines,4.0,0.0,12.0,132,Moderately Updated
COMICS,Unrated,1,50,Free,Everyone 10+,Comics,4.4,0.0,21.0,43,Recently Updated
FAMILY,4.7,78,5000,Free,Everyone,Education,4.1,0.0,11.0,300,Moderately Updated
FAMILY,Unrated,1,500,Free,Everyone,Entertainment,4.0,0.0,2.3,262,Moderately Updated
PHOTOGRAPHY,5.0,3,500,Free,Everyone,Photography,4.1,0.0,16.0,55,Recently Updated
TRAVEL_AND_LOCAL,Unrated,0,50,Paid,Everyone,Travel & Local,4.4,4.99,32.0,12,Recently Updated
MAPS_AND_NAVIGATION,3.4,59,10000,Free,Everyone,Maps & Navigation,1.5,0.0,1.3,1290,Outdated
TRAVEL_AND_LOCAL,4.5,339,5000,Paid,Everyone,Travel & Local,4.1,2.99,10.0,87,Recently Updated
LIFESTYLE,5.0,1,10,Paid,Everyone,Lifestyle,2.3,3.04,1.2,801,Outdated
NEWS_AND_MAGAZINES,4.3,80,5000,Free,Everyone 10+,News & Magazines,4.4,0.0,8.7,51,Recently Updated
AUTO_AND_VEHICLES,4.4,186648,10000000,Free,Everyone,Auto & Vehicles,4.2,0.0,42.0,6,Recently Updated
COMMUNICATION,4.0,74497,5000000,Free,Everyone,Communication,4.0,0.0,5.3,81,Recently Updated
MAPS_AND_NAVIGATION,4.1,54034,5000000,Free,Teen,Maps & Navigation,4.0,0.0,5.8,70,Recently Updated
GAME,3.8,47386,1000000,Free,Everyone,Racing,4.2,0.0,96.0,63,Recently Updated
FAMILY,4.3,267787,10000000,Free,Everyone,Education,4.4,0.0,21.0,9,Recently Updated
TOOLS,4.3,191621,10000000,Free,Everyone,Tools,4.0,0.0,6.1,71,Recently Updated
GAME,4.2,32849,1000000,Free,Everyone,Word,2.3,0.0,1.5,1043,Outdated
PHOTOGRAPHY,4.3,251686,10000000,Free,Everyone,Photography,4.1,0.0,31.0,376,Outdated
FAMILY,4.4,252006,5000000,Free,Everyone,Simulation,2.3,0.0,26.0,146,Moderately Updated
COMMUNICATION,4.4,483782,10000000,Free,Everyone,Communication,4.1,0.0,20.0,10,Recently Updated
FAMILY,3.5,113183,5000000,Free,Everyone,Puzzle,4.1,0.0,36.0,236,Moderately Updated
GAME,4.2,951435,50000000,Free,Everyone,Racing,2.1,0.0,14.0,203,Moderately Updated
TOOLS,4.1,45610,10000000,Free,Everyone,Tools,1.6,0.0,0.17,218,Moderately Updated
GAME,4.1,257531,10000000,Free,Everyone 10+,Racing,4.1,0.0,44.0,202,Moderately Updated
FAMILY,4.7,198480,5000000,Free,Everyone,Simulation,4.1,0.0,82.0,5,Recently Updated
GAME,4.5,375996,10000000,Free,Everyone,Board,4.1,0.0,3.3,2,Recently Updated
GAME,3.3,152102,10000000,Free,Teen,Trivia,4.1,0.0,18.0,39,Recently Updated
TOOLS,Unrated,4,1000,Free,Everyone,Tools,1.5,0.0,0.03,726,Outdated
GAME,Unrated,1,100,Free,Everyone,Board,2.3,0.0,14.0,1700,Outdated
MAPS_AND_NAVIGATION,Unrated,9,500,Free,Everyone,Maps & Navigation,5.0,0.0,9.9,2,Recently Updated
BUSINESS,4.3,24,1000,Free,Everyone,Business,3.2,0.0,8.0,286,Moderately Updated
PHOTOGRAPHY,4.3,194,10000,Free,Everyone,Photography,4.0,0.0,1.5,174,Moderately Updated
SPORTS,4.0,1,100,Free,Everyone,Sports,4.1,0.0,3.6,76,Recently Updated
TOOLS,4.7,3408,50000,Free,Everyone,Tools,4.1,0.0,15.0,70,Recently Updated
LIFESTYLE,5.0,8,1000,Free,Everyone,Lifestyle,4.1,0.0,6.7,814,Outdated
SOCIAL,Unrated,7,500,Free,Teen,Social,5.0,0.0,1.4,1014,Outdated
TOOLS,Unrated,2,100,Free,Everyone,Tools,4.3,0.0,20.0,84,Recently Updated
SPORTS,Unrated,29,100,Free,Everyone,Sports,5.0,0.0,14.0,171,Moderately Updated
FAMILY,Unrated,24,1000,Free,Everyone,Entertainment,2.3,0.0,1.5,370,Outdated
SOCIAL,Unrated,2,1000,Free,Everyone,Social,2.3,0.0,2.3,1171,Outdated
PARENTING,5.0,1,10,Free,Everyone,Parenting,4.2,0.0,27.0,201,Moderately Updated
PRODUCTIVITY,4.9,17,100,Free,Everyone,Productivity,4.4,0.0,76.0,792,Outdated
BUSINESS,Unrated,0,100,Free,Everyone,Business,4.0,0.0,15.0,947,Outdated
FINANCE,Unrated,30,10000,Free,Everyone,Finance,4.1,0.0,24.0,51,Recently Updated
FAMILY,Unrated,5,100,Free,Everyone,Entertainment,2.3,0.0,1.4,320,Moderately Updated
TOOLS,Unrated,0,10,Free,Everyone,Tools,4.1,0.0,36.0,166,Moderately Updated
BUSINESS,Unrated,0,50,Free,Everyone,Business,4.1,0.0,3.0,51,Recently Updated
TOOLS,Unrated,2,5,Free,Everyone,Tools,4.4,0.0,14.0,8,Recently Updated
SOCIAL,4.0,479939,10000000,Free,Mature 17+,Social,4.4,0.0,15.0,30,Recently Updated
PRODUCTIVITY,Unrated,0,10,Paid,Everyone,Productivity,4.0,2.99,5.2,93,Moderately Updated
TOOLS,Unrated,0,10,Free,Everyone,Tools,4.0,0.0,2.9,16,Recently Updated
TOOLS,4.1,1648,500000,Free,Everyone,Tools,4.1,0.0,36.0,8,Recently Updated
BOOKS_AND_REFERENCE,4.3,18,1000,Free,Everyone,Books & Reference,4.0,0.0,5.7,382,Outdated
LIFESTYLE,Unrated,0,1,Free,Everyone,Lifestyle,4.0,0.0,3.3,6,Recently Updated
EVENTS,Unrated,0,10,Free,Everyone,Events,4.1,0.0,4.5,250,Moderately Updated
COMMUNICATION,Unrated,12,500,Free,Everyone,Communication,2.3,0.0,1.6,741,Outdated
PRODUCTIVITY,Unrated,6,100,Paid,Everyone,Productivity,4.1,0.99,2.8,135,Moderately Updated
SHOPPING,3.7,668,100000,Free,Everyone,Shopping,4.0,0.0,1.1,23,Recently Updated
SHOPPING,4.2,470,10000,Paid,Everyone,Shopping,4.1,2.99,4.1,22,Recently Updated
SHOPPING,3.6,38,10000,Free,Everyone,Shopping,4.0,0.0,1.1,38,Recently Updated
TOOLS,2.1,14,1000,Free,Everyone,Tools,4.1,0.0,28.0,335,Moderately Updated
SHOPPING,4.7,10318,1000000,Free,Everyone,Shopping,4.4,0.0,32.0,50,Recently Updated
TOOLS,3.0,19,1000,Paid,Everyone,Tools,4.0,4.99,22.0,760,Outdated
GAME,4.3,59,1000,Free,Everyone,Board,2.3,0.0,1.4,487,Outdated
SHOPPING,3.0,4,1000,Free,Everyone,Shopping,4.0,0.0,1.2,38,Recently Updated
VIDEO_PLAYERS,3.3,12,500,Free,Everyone,Video Players & Editors,5.0,0.0,2.9,1023,Outdated
VIDEO_PLAYERS,4.0,486,10000,Free,Everyone,Video Players & Editors,4.4,0.0,2.5,701,Outdated
BUSINESS,3.7,3,10,Paid,Everyone,Business,2.2,2.49,11.0,1500,Outdated
TOOLS,2.8,27,1000,Free,Everyone,Tools,4.4,0.0,34.0,169,Moderately Updated
TOOLS,5.0,1,500,Free,Everyone,Tools,4.1,0.0,4.5,252,Moderately Updated
PRODUCTIVITY,4.2,43,1000,Free,Everyone,Productivity,4.0,0.0,0.03,1156,Outdated
HEALTH_AND_FITNESS,4.8,6,100,Free,Everyone,Health & Fitness,4.1,0.0,14.0,138,Moderately Updated
SHOPPING,4.0,7006,500000,Free,Everyone,Shopping,4.4,0.0,12.0,88,Recently Updated
SHOPPING,3.0,2,100,Free,Everyone,Shopping,3.0,0.0,1.3,70,Recently Updated
TRAVEL_AND_LOCAL,2.6,122,10000,Free,Everyone,Travel & Local,4.1,0.0,11.0,61,Recently Updated
FINANCE,5.0,4,100,Free,Everyone,Finance,4.4,0.0,5.9,11,Recently Updated
LIFESTYLE,Unrated,0,10,Free,Everyone,Lifestyle,4.0,0.0,3.0,343,Moderately Updated
HEALTH_AND_FITNESS,Unrated,1,100,Free,Everyone,Health & Fitness,4.1,0.0,12.0,98,Moderately Updated
SHOPPING,5.0,1,10,Free,Everyone,Shopping,4.0,0.0,1.1,28,Recently Updated
BUSINESS,Unrated,1,100,Free,Everyone,Business,4.0,0.0,4.5,300,Moderately Updated
NEWS_AND_MAGAZINES,4.5,53,10000,Free,Teen,News & Magazines,4.0,0.0,5.9,50,Recently Updated
NEWS_AND_MAGAZINES,5.0,3,100,Free,Everyone,News & Magazines,4.1,0.0,5.7,74,Recently Updated
SHOPPING,4.5,104068,5000000,Free,Teen,Shopping,4.1,0.0,37.0,7,Recently Updated
GAME,4.4,3941129,50000000,Free,Teen,Action,3.0,0.0,77.0,23,Recently Updated
GAME,4.3,314774,5000000,Free,Teen,Action,2.1,0.0,43.0,1787,Outdated
GAME,4.2,1878,100000,Free,Teen,Casino,3.0,0.0,20.0,272,Moderately Updated
FAMILY,3.0,4,1000,Free,Everyone,Entertainment,4.1,0.0,8.0,426,Outdated
FAMILY,4.1,78142,5000000,Free,Everyone,Strategy,3.0,0.0,17.0,1082,Outdated
GAME,4.2,326042,10000000,Free,Teen,Action,3.0,0.0,10.0,1524,Outdated
FAMILY,4.0,28633,1000000,Free,Everyone 10+,Role Playing,2.3,0.0,81.0,593,Outdated
FAMILY,4.1,3527,100000,Free,Teen,Strategy,3.0,0.0,35.0,1065,Outdated
GAME,3.6,151,10000,Free,Everyone,Racing,4.1,0.0,100.0,80,Recently Updated
FAMILY,4.3,1130,50000,Free,Teen,Simulation,4.2,0.0,48.0,1223,Outdated
FAMILY,5.0,1,100,Free,Everyone,Entertainment,4.4,0.0,59.0,76,Recently Updated
SOCIAL,3.9,6450,500000,Free,Mature 17+,Social,4.0,0.0,14.0,198,Moderately Updated
FAMILY,Unrated,8,1000,Free,Everyone,Entertainment,4.1,0.0,10.0,289,Moderately Updated
FAMILY,4.1,29387,1000000,Free,Everyone,Strategy,3.0,0.0,16.0,1082,Outdated
LIFESTYLE,5.0,6,1000,Free,Everyone,Lifestyle,2.2,0.0,2.3,826,Outdated
GAME,3.7,38767,5000000,Free,Everyone 10+,Action,2.0,0.0,4.1,2676,Outdated
FAMILY,4.3,5623,100000,Free,Everyone 10+,Role Playing,2.3,0.0,28.0,961,Outdated
FAMILY,4.2,10440,500000,Free,Teen,Role Playing,4.4,0.0,27.0,2,Recently Updated
SPORTS,4.3,83545,5000000,Free,Everyone,Sports,4.0,0.0,23.0,8,Recently Updated
LIFESTYLE,Unrated,0,50,Free,Everyone,Lifestyle,4.3,0.0,4.9,330,Moderately Updated
SPORTS,4.3,34062,1000000,Free,Everyone,Sports,4.4,0.0,85.0,127,Moderately Updated
GAME,4.6,152395,10000000,Free,Everyone 10+,Action,2.3,0.0,14.0,747,Outdated
FAMILY,2.9,975,100000,Free,Everyone,Simulation,4.1,0.0,45.0,527,Outdated
FAMILY,4.7,417197,10000000,Free,Everyone 10+,Role Playing,2.3,0.0,99.0,70,Recently Updated
BUSINESS,Unrated,3,100,Free,Everyone,Business,5.0,0.0,36.0,372,Outdated
GAME,3.9,41683,1000000,Free,Everyone,Arcade,2.3,0.0,63.0,552,Outdated
FAMILY,4.5,96658,1000000,Free,Everyone 10+,Role Playing,3.0,0.0,26.0,1068,Outdated
SOCIAL,4.5,412888,10000000,Free,Everyone,Social,4.1,0.0,35.0,8,Recently Updated
SOCIAL,4.3,231446,10000000,Free,Everyone,Social,4.0,0.0,5.4,6,Recently Updated
FAMILY,4.4,303394,10000000,Free,Mature 17+,Entertainment,4.1,0.0,53.0,5,Recently Updated
HEALTH_AND_FITNESS,4.8,39068,500000,Free,Everyone,Health & Fitness,4.1,0.0,4.0,32,Recently Updated
SPORTS,4.2,3909032,100000000,Free,Everyone,Sports,4.1,0.0,51.0,8,Recently Updated
PHOTOGRAPHY,4.1,211620,10000000,Free,Everyone,Photography,4.0,0.0,20.0,132,Moderately Updated
GAME,4.5,6026,100000,Free,Teen,Action,4.1,0.0,39.0,32,Recently Updated
PHOTOGRAPHY,4.6,28107,500000,Paid,Everyone,Photography,4.0,2.99,5.7,58,Recently Updated
COMMUNICATION,4.4,552635,10000000,Free,Everyone,Communication,4.1,0.0,29.0,7,Recently Updated
FAMILY,4.1,217736,10000000,Free,Everyone,Casual;Pretend Play,4.1,0.0,87.0,6,Recently Updated
TOOLS,4.3,1648515,100000000,Free,Everyone,Tools,2.3,0.0,7.1,6,Recently Updated
GAME,4.7,55952,1000000,Free,Everyone 10+,Arcade,4.1,0.0,61.0,391,Outdated
SHOPPING,4.2,609186,10000000,Free,Everyone,Shopping,4.1,0.0,30.0,16,Recently Updated
GAME,4.3,771001,50000000,Free,Everyone 10+,Action,4.1,0.0,52.0,58,Recently Updated
GAME,4.5,617732,10000000,Free,Everyone 10+,Action,4.1,0.0,44.0,10,Recently Updated
VIDEO_PLAYERS,4.8,332623,10000000,Free,Everyone,Video Players & Editors,4.1,0.0,4.6,12,Recently Updated
GAME,4.5,371318,10000000,Free,Everyone 10+,Arcade,4.1,0.0,90.0,61,Recently Updated
VIDEO_PLAYERS,4.7,696665,10000000,Free,Everyone,Video Players & Editors,5.0,0.0,91.0,34,Recently Updated
FAMILY,4.4,860078,10000000,Free,Everyone,Simulation,4.1,0.0,30.0,174,Moderately Updated
FAMILY,4.1,5997,1000000,Free,Everyone,Simulation,4.1,0.0,20.0,194,Moderately Updated
FAMILY,4.3,796,100000,Free,Everyone,Entertainment,5.0,0.0,28.0,36,Recently Updated
TOOLS,4.2,2013,100000,Free,Everyone,Tools,4.1,0.0,16.0,447,Outdated
TOOLS,4.2,2925,100000,Free,Everyone,Tools,4.1,0.0,16.0,258,Moderately Updated
FAMILY,3.9,30,1000,Free,Everyone,Education,2.3,0.0,16.0,1498,Outdated
FAMILY,3.8,10,1000,Free,Everyone,Education,4.1,0.0,25.0,376,Outdated
GAME,4.4,1628,50000,Free,Everyone,Trivia,2.3,0.0,34.0,1581,Outdated
FAMILY,3.7,42,1000,Free,Everyone,Books & Reference;Education,5.0,0.0,29.0,148,Moderately Updated
BOOKS_AND_REFERENCE,2.7,68,5000,Free,Everyone,Books & Reference,4.1,0.0,87.0,98,Moderately Updated
GAME,3.8,66,10000,Free,Everyone,Arcade,4.1,0.0,38.0,22,Recently Updated
FAMILY,3.2,429,10000,Free,Everyone,Education,4.4,0.0,18.0,33,Recently Updated
SPORTS,3.9,255,100000,Free,Everyone,Sports,4.4,0.0,19.0,78,Recently Updated
TRAVEL_AND_LOCAL,2.3,9,1000,Free,Everyone,Travel & Local,4.2,0.0,70.0,124,Moderately Updated
SPORTS,4.1,556,10000,Free,Everyone,Sports,4.2,0.0,3.3,13,Recently Updated
FAMILY,3.1,192,10000,Free,Everyone,Education,4.1,0.0,66.0,397,Outdated
SPORTS,4.6,315,1000,Paid,Everyone,Sports,4.0,2.99,4.3,63,Recently Updated
FAMILY,4.1,681,100000,Free,Everyone,Education,2.2,0.0,48.0,1497,Outdated
BUSINESS,4.4,9,500,Free,Everyone,Business,4.1,0.0,31.0,147,Moderately Updated
FAMILY,4.5,663,50000,Free,Everyone,Education,3.0,0.0,25.0,180,Moderately Updated
SOCIAL,3.7,2111,100000,Free,Mature 17+,Social,4.4,0.0,11.0,2,Recently Updated
LIFESTYLE,Unrated,4,1000,Free,Everyone,Lifestyle,4.0,0.0,17.0,294,Moderately Updated
PERSONALIZATION,Unrated,0,1,Paid,Everyone,Personalization,4.4,0.99,16.0,249,Moderately Updated
FAMILY,4.4,708,50000,Free,Everyone,Education,3.0,0.0,33.0,177,Moderately Updated
LIFESTYLE,4.5,532,10000,Free,Everyone,Lifestyle,2.3,0.0,6.4,1137,Outdated
FAMILY,5.0,2,100,Free,Everyone,Entertainment,4.1,0.0,3.9,287,Moderately Updated
FAMILY,4.8,5,10,Free,Everyone,Education,2.3,0.0,1.5,324,Moderately Updated
PERSONALIZATION,Unrated,0,10,Free,Teen,Personalization,4.0,0.0,6.6,307,Moderately Updated
FAMILY,4.6,124,10000,Free,Everyone,Education,3.0,0.0,23.0,113,Moderately Updated
COMMUNICATION,4.0,1,10,Free,Everyone,Communication,4.2,0.0,2.4,470,Outdated
COMMUNICATION,Unrated,49,1000,Free,Everyone,Communication,2.3,0.0,1.1,1870,Outdated
MAPS_AND_NAVIGATION,4.1,204,10000,Free,Everyone,Maps & Navigation,4.0,0.0,11.0,436,Outdated
LIFESTYLE,Unrated,0,500,Free,Everyone,Lifestyle,4.1,0.0,13.0,128,Moderately Updated
FAMILY,Unrated,13,1000,Free,Everyone,Entertainment,4.1,0.0,34.0,136,Moderately Updated
SOCIAL,4.8,65,500,Free,Teen,Social,4.1,0.0,7.1,529,Outdated
COMMUNICATION,Unrated,0,50,Free,Everyone,Communication,2.2,0.0,4.2,255,Moderately Updated
BEAUTY,Unrated,8,100,Free,Everyone,Beauty,4.1,0.0,17.0,141,Moderately Updated
LIFESTYLE,Unrated,1,100,Free,Everyone,Lifestyle,4.0,0.0,3.0,316,Moderately Updated
SOCIAL,4.3,3,100,Free,Teen,Social,4.1,0.0,5.3,320,Moderately Updated
FINANCE,2.8,851,100000,Free,Everyone,Finance,4.3,0.0,30.0,43,Recently Updated
LIFESTYLE,Unrated,0,1,Free,Teen,Lifestyle,4.1,0.0,3.3,14,Recently Updated
LIFESTYLE,Unrated,0,10,Free,Everyone,Lifestyle,4.0,0.0,2.5,450,Outdated
TOOLS,4.7,6505,50000,Paid,Everyone,Tools,4.0,2.99,2.0,278,Moderately Updated
TOOLS,4.2,91186,5000000,Free,Everyone,Tools,4.0,0.0,6.3,78,Recently Updated
TOOLS,3.8,120494,10000000,Free,Everyone,Tools,4.1,0.0,2.3,56,Recently Updated
PRODUCTIVITY,3.8,637,100000,Free,Everyone,Productivity,4.1,0.0,7.2,281,Moderately Updated
TOOLS,3.8,79132,10000000,Free,Everyone,Tools,2.3,0.0,2.2,217,Moderately Updated
FAMILY,4.0,39682,1000000,Free,Everyone,Entertainment,4.1,0.0,6.2,127,Moderately Updated
TOOLS,4.0,18478,1000000,Free,Everyone,Tools,2.3,0.0,1.7,4,Recently Updated
FAMILY,4.6,12,1000,Free,Mature 17+,Entertainment,4.1,0.0,10.0,138,Moderately Updated
FINANCE,4.3,85,10000,Free,Everyone,Finance,5.0,0.0,30.0,98,Moderately Updated
FAMILY,4.3,23,5000,Free,Everyone,Entertainment,5.0,0.0,11.0,71,Recently Updated
